datetime,code,open,close,high,low,vol,amount
2017/4/13 14:30,300,3512.56,3515.35,3515.9,3512.48,253369.2,2533695488
2017/4/13 14:25,300,3510.26,3512.86,3512.86,3509.87,240215.4,2402156544
2017/4/13 14:20,300,3509.44,3510.44,3510.76,3509.44,200151.6,2001518592
2017/4/13 14:15,300,3512.01,3509.22,3512.22,3508.37,277266.14,2772664320
2017/4/13 14:10,300,3513.73,3512.41,3514.17,3512.2,221245.12,2212454400
2017/4/13 14:05,300,3513.81,3513.82,3515.12,3513.61,203493.08,2034933760
2017/4/13 14:00,300,3516.9,3514.24,3517.64,3514.12,223081.8,2230820864
2017/4/13 13:55,300,3516.81,3517.26,3517.39,3516.31,183459.54,1834598400
2017/4/13 13:50,300,3516.63,3516.66,3517.43,3516.2,210253.12,2102534144
2017/4/13 13:45,300,3513.68,3516.93,3516.93,3513.17,277022.04,2770223104
2017/4/13 13:40,300,3514.1,3513.73,3514.24,3512.9,203960.04,2039603200
2017/4/13 13:35,300,3514.1,3513.67,3514.54,3513.52,187209,1872093184
2017/4/13 13:30,300,3515.75,3514.27,3516.12,3513.52,217417.84,2174181376
2017/4/13 13:25,300,3516.35,3516.32,3517.56,3515.66,258133.76,2581340160
2017/4/13 13:20,300,3515.32,3516.3,3516.34,3515.32,200879.06,2008793088
2017/4/13 13:15,300,3515.04,3515.23,3515.97,3514.6,172664.94,1726652416
2017/4/13 13:10,300,3515.36,3515.13,3515.51,3514.43,125947.62,1259479040
2017/4/13 13:05,300,3514.54,3515.1,3516.14,3514.54,179931.28,1799315456
2017/4/13 11:30,300,3514.08,3514.62,3515.16,3513.46,145800.9,1458012160
2017/4/13 11:25,300,3512.71,3513.7,3514.27,3512.13,153285.94,1532862464
2017/4/13 11:20,300,3512.25,3512.27,3512.9,3511.49,154630.26,1546305536
2017/4/13 11:15,300,3514.44,3512.09,3514.44,3511.75,182884.5,1828847616
2017/4/13 11:10,300,3516.77,3514.33,3517.22,3514.33,209944.32,2099445760
2017/4/13 11:05,300,3514.79,3516.78,3518.44,3514.79,338556.2,3385565184
2017/4/13 11:00,300,3512.31,3513.61,3513.68,3511.41,252021.2,2520215552
2017/4/13 10:55,300,3511.32,3511.87,3512.38,3510.65,222249.92,2222501888
2017/4/13 10:50,300,3507.37,3511.31,3511.59,3507.13,197901.26,1979015168
2017/4/13 10:45,300,3507.56,3506.94,3508.23,3506.91,188815.94,1888161792
2017/4/13 10:40,300,3511.2,3507.78,3511.2,3507.14,246613.36,2466136064
2017/4/13 10:35,300,3512.03,3511.36,3512.81,3511.02,241071.84,2410721280
2017/4/13 10:30,300,3511.86,3512.28,3512.79,3510.92,251055.88,2510561280
2017/4/13 10:25,300,3512.37,3512.13,3512.89,3511.57,244989.26,2449895424
2017/4/13 10:20,300,3512.93,3512.52,3513.3,3511.35,257801.92,2578022400
2017/4/13 10:15,300,3507.96,3512.84,3512.98,3507.96,290256.56,2902568960
2017/4/13 10:10,300,3503.3,3508.09,3508.35,3503.3,296095.44,2960957440
2017/4/13 10:05,300,3504.44,3503.23,3504.55,3501.82,399317.92,3993182208
2017/4/13 10:00,300,3505.19,3504.74,3505.63,3504.34,385303.68,3853039616
2017/4/13 9:55,300,3505.3,3504.78,3506.13,3504.78,372286.4,3722866688
2017/4/13 9:50,300,3505.65,3505.15,3505.84,3501.8,500374.8,5003751424
2017/4/13 9:45,300,3507.51,3505.82,3507.82,3505.5,471055.28,4710555648
2017/4/13 9:40,300,3507.24,3508.27,3508.8,3507.24,549512.56,5495128064
2017/4/13 9:35,300,3500.28,3506.88,3506.88,3496.59,1046912.08,10469124096
2017/4/12 15:00,300,3499.32,3509.44,3509.75,3498.87,764401.76,7644020736
2017/4/12 14:55,300,3505.58,3499.46,3505.58,3499.4,536947.64,5369479168
2017/4/12 14:50,300,3503.81,3505.57,3506.25,3503.81,367404.36,3674046464
2017/4/12 14:45,300,3506.06,3503.66,3506.06,3498.09,708678.16,7086784512
2017/4/12 14:40,300,3514.19,3505.88,3514.26,3505.66,472540.48,4725407744
2017/4/12 14:35,300,3519.41,3513.66,3519.41,3513.66,330909,3309092864
2017/4/12 14:30,300,3521.27,3519.62,3521.84,3519.14,273732.14,2737324032
2017/4/12 14:25,300,3518.72,3521.44,3521.5,3518.69,263192.32,2631925760
2017/4/12 14:20,300,3513.47,3518.45,3518.45,3512.88,246298.76,2462990336
2017/4/12 14:15,300,3515.06,3513.48,3515.09,3513.14,200883.94,2008842240
2017/4/12 14:10,300,3514.88,3515.06,3515.32,3514.23,198046.24,1980465152
2017/4/12 14:05,300,3513.42,3514.87,3514.93,3512.96,200725.02,2007252992
2017/4/12 14:00,300,3511.33,3513.15,3513.84,3511.33,212220.04,2122203136
2017/4/12 13:55,300,3512.3,3511.57,3512.3,3509.28,277300.56,2773008384
2017/4/12 13:50,300,3515.55,3512.5,3516.35,3512.35,301462.02,3014623232
2017/4/12 13:45,300,3517.65,3515.8,3518.16,3515.36,277477.5,2774777856
2017/4/12 13:40,300,3519.83,3517.76,3520.42,3517.76,266890.16,2668904448
2017/4/12 13:35,300,3521.78,3519.77,3522.13,3519.77,304111.34,3041116160
2017/4/12 13:30,300,3519.17,3521.94,3522.25,3519.17,282443.48,2824437760
2017/4/12 13:25,300,3520.98,3519.46,3521,3519.13,262551.68,2625519616
2017/4/12 13:20,300,3517.46,3520,3521.41,3517.31,297003.96,2970042368
2017/4/12 13:15,300,3515.46,3516.83,3517.22,3515.4,263260.28,2632605696
2017/4/12 13:10,300,3513.92,3515.36,3515.93,3513.61,195991.66,1959919616
2017/4/12 13:05,300,3515.71,3513.94,3516.61,3513.45,279209.28,2792095744
2017/4/12 11:30,300,3513.09,3515.55,3515.65,3513.01,193719.2,1937195008
2017/4/12 11:25,300,3511.26,3512.81,3513.56,3511.15,244172.12,2441723904
2017/4/12 11:20,300,3508.67,3510.99,3511.51,3508.31,242156.02,2421563392
2017/4/12 11:15,300,3510.13,3508.53,3510.43,3508.25,226520.78,2265210880
2017/4/12 11:10,300,3509.76,3510,3510.92,3509.41,244327.72,2443280384
2017/4/12 11:05,300,3512.68,3509.9,3512.94,3509.57,304065.48,3040657408
2017/4/12 11:00,300,3515.23,3512.82,3515.27,3512.77,267726.58,2677268480
2017/4/12 10:55,300,3518.11,3515.37,3518.11,3515.02,274078.64,2740789248
2017/4/12 10:50,300,3512.91,3517.94,3517.94,3512.91,359034.6,3590348800
2017/4/12 10:45,300,3514.97,3512.46,3515.17,3512.46,343500.08,3435003904
2017/4/12 10:40,300,3519.6,3514.54,3519.73,3514.43,358575.04,3585753088
2017/4/12 10:35,300,3522.18,3519.38,3523.06,3519.38,370885.92,3708862464
2017/4/12 10:30,300,3521.02,3522.04,3522.57,3520.91,384570.76,3845709824
2017/4/12 10:25,300,3517.66,3521.65,3522.54,3517.66,473507.96,4735082496
2017/4/12 10:20,300,3514.22,3517.67,3517.67,3513.76,399431,3994312704
2017/4/12 10:15,300,3516.8,3513.92,3516.89,3513.27,538709.72,5387100160
2017/4/12 10:10,300,3521.6,3516.42,3522.21,3516.42,628955.28,6289555456
2017/4/12 10:05,300,3514.28,3521.52,3522.44,3514.28,590811.68,5908119552
2017/4/12 10:00,300,3508.8,3514.58,3514.58,3508,529004.28,5290045440
2017/4/12 9:55,300,3510.97,3508.79,3512.33,3508.53,590001.84,5900021760
2017/4/12 9:50,300,3509.02,3510.49,3510.49,3508.67,683752.8,6837530624
2017/4/12 9:45,300,3503.87,3508.58,3508.82,3503.87,797141.12,7971414016
2017/4/12 9:40,300,3507.45,3503.7,3508.67,3501.94,1042353.68,10423539712
2017/4/12 9:35,300,3514.57,3507.81,3514.57,3507.26,2344759.68,23447599104
2017/4/11 15:00,300,3518.1,3517.33,3518.41,3516.12,755059.68,7550599168
2017/4/11 14:55,300,3519.81,3517.95,3520.03,3517.95,1154159.12,11541594112
2017/4/11 14:50,300,3511.04,3519.5,3519.81,3510.84,596949.12,5969494016
2017/4/11 14:45,300,3511.37,3510.99,3511.46,3510.37,319291.12,3192913920
2017/4/11 14:40,300,3508.48,3511.47,3512.63,3508.31,418627.28,4186275840
2017/4/11 14:35,300,3500.26,3507.97,3508.25,3500.09,340857.4,3408576512
2017/4/11 14:30,300,3501.74,3500.13,3501.92,3500.02,235285.4,2352857088
2017/4/11 14:25,300,3497.46,3501.8,3502.19,3497.46,321917.44,3219177472
2017/4/11 14:20,300,3492.36,3497.36,3497.36,3491.83,223606.94,2236071936
2017/4/11 14:15,300,3491.12,3492.07,3492.07,3490.45,196771.54,1967718400
2017/4/11 14:10,300,3491.92,3490.75,3492.23,3490.24,218559,2185592832
2017/4/11 14:05,300,3489.14,3492,3492.82,3489.14,315439.24,3154395136
2017/4/11 14:00,300,3479.36,3489.1,3489.1,3479,322576.9,3225772032
2017/4/11 13:55,300,3478.21,3479.43,3479.6,3478.06,221526.12,2215264256
2017/4/11 13:50,300,3476.11,3478.49,3478.7,3475.67,254949.52,2549497856
2017/4/11 13:45,300,3474.33,3475.77,3476.01,3474.26,264487.4,2644877312
2017/4/11 13:40,300,3467.86,3474.16,3474.8,3467.44,344996.76,3449970688
2017/4/11 13:35,300,3472.38,3467.61,3472.38,3466.24,523913.32,5239136256
2017/4/11 13:30,300,3477.08,3471.99,3477.47,3471.99,439725.04,4397252608
2017/4/11 13:25,300,3481.49,3477.66,3481.54,3477.41,372845.48,3728457728
2017/4/11 13:20,300,3482.73,3481.59,3482.73,3480.57,332581,3325812736
2017/4/11 13:15,300,3482.15,3482.79,3483.57,3482.06,318427.72,3184279552
2017/4/11 13:10,300,3479.58,3481.98,3482.44,3478.79,261157.4,2611576832
2017/4/11 13:05,300,3481.26,3479.59,3481.26,3479.1,365561.96,3655622656
2017/4/11 11:30,300,3481.37,3481.28,3482.36,3480.87,308874.2,3088744448
2017/4/11 11:25,300,3486.42,3481.5,3486.61,3481.36,329546.68,3295469568
2017/4/11 11:20,300,3487.63,3486.54,3488.25,3486.54,319295.16,3192954880
2017/4/11 11:15,300,3486.01,3487.49,3487.49,3485.54,304573.36,3045736448
2017/4/11 11:10,300,3481.14,3485.77,3486.02,3481.07,335085.24,3350855680
2017/4/11 11:05,300,3486.42,3481.4,3486.42,3480.47,523043.32,5230436352
2017/4/11 11:00,300,3492.2,3486.55,3492.34,3486.53,312351.68,3123519488
2017/4/11 10:55,300,3491.25,3492.21,3492.59,3491.25,352563.72,3525640192
2017/4/11 10:50,300,3491.78,3491.41,3492.15,3491.22,325669.82,3256700928
2017/4/11 10:45,300,3496.38,3491.66,3496.38,3490.9,460167.72,4601679872
2017/4/11 10:40,300,3503.19,3496.18,3503.19,3496.18,341856.4,3418566656
2017/4/11 10:35,300,3502.93,3503.01,3503.52,3502.6,310672.28,3106725888
2017/4/11 10:30,300,3502.66,3502.74,3503.21,3502.29,325531.32,3255316480
2017/4/11 10:25,300,3505.56,3502.1,3505.56,3502.04,382485.4,3824857088
2017/4/11 10:20,300,3508.68,3505.62,3508.87,3505.53,358160.92,3581612032
2017/4/11 10:15,300,3511.67,3508.68,3511.88,3508.53,362468.28,3624685568
2017/4/11 10:10,300,3513.25,3511.89,3514.04,3511.89,362963.88,3629641728
2017/4/11 10:05,300,3515.21,3513.11,3515.61,3513.11,371780.12,3717804032
2017/4/11 10:00,300,3511.58,3515.7,3516.3,3511.53,460529.8,4605300736
2017/4/11 9:55,300,3510.01,3511.36,3511.36,3510.01,441672.4,4416727040
2017/4/11 9:50,300,3512.19,3510.29,3512.43,3510.29,529691.52,5296918528
2017/4/11 9:45,300,3511.45,3511.98,3512.27,3510.16,471395.56,4713958400
2017/4/11 9:40,300,3507.14,3511.33,3512.21,3507.14,568605.08,5686053888
2017/4/11 9:35,300,3503.83,3506.64,3506.71,3501.68,967457.28,9674575872
2017/4/10 15:00,300,3504.01,3505.14,3505.78,3503.75,387142.16,3871424512
2017/4/10 14:55,300,3503.99,3504.03,3504.82,3503.89,347755.08,3477553152
2017/4/10 14:50,300,3505.3,3503.94,3505.47,3503.88,287086.72,2870870016
